# ----------------------------------------
# wiki.ubc.ca
# Top Events
# 20140311-20140410
# ----------------------------------------

Event Label,Total Events,Unique Events,Event Value,Avg. Value
42019,1,1,0,0.00
420509,1,1,0,0.00
4208,1,1,0,0.00
42124,1,1,0,0.00
421297,1,1,0,0.00
4217,1,1,0,0.00
42175,1,1,0,0.00
4221,1,1,0,0.00
42210,1,1,0,0.00
42257,1,1,0,0.00
4233,1,1,0,0.00
4238,1,1,0,0.00
4243,1,1,0,0.00
4247,1,1,0,0.00
425259,1,1,0,0.00
42548,1,1,0,0.00
42568,1,1,0,0.00
42576,1,1,0,0.00
42674,1,1,0,0.00
42680,1,1,0,0.00
427579,1,1,0,0.00
4279,1,1,0,0.00
428447,1,1,0,0.00
42867,1,1,0,0.00
42905,1,1,0,0.00
42936,1,1,0,0.00
42951,1,1,0,0.00
4303,1,1,0,0.00
43030,1,1,0,0.00
4308,1,1,0,0.00
43089,1,1,0,0.00
430996,1,1,0,0.00
4310,1,1,0,0.00
4312,1,1,0,0.00
4318,1,1,0,0.00
4322,1,1,0,0.00
43288648,1,1,0,0.00
43303,1,1,0,0.00
433361,1,1,0,0.00
43357,1,1,0,0.00
43364,1,1,0,0.00
4341,1,1,0,0.00
4345,1,1,0,0.00
43463,1,1,0,0.00
4348,1,1,0,0.00
4360,1,1,0,0.00
436117,1,1,0,0.00
4363,1,1,0,0.00
43635,1,1,0,0.00
43637,1,1,0,0.00
4364,1,1,0,0.00
43644,1,1,0,0.00
4367,1,1,0,0.00
43677,1,1,0,0.00
4379,1,1,0,0.00
43810,1,1,0,0.00
438182,1,1,0,0.00
4382587,1,1,0,0.00
4388,1,1,0,0.00
4389,1,1,0,0.00
43937,1,1,0,0.00
44012,1,1,0,0.00
44018,1,1,0,0.00
4402,1,1,0,0.00
4403,1,1,0,0.00
44076,1,1,0,0.00
4409,1,1,0,0.00
4411,1,1,0,0.00
4417,1,1,0,0.00
44272,1,1,0,0.00
442950,1,1,0,0.00
4432,1,1,0,0.00
4434,1,1,0,0.00
44350,1,1,0,0.00
44396,1,1,0,0.00
44408,1,1,0,0.00
4441,1,1,0,0.00
4442,1,1,0,0.00
444219,1,1,0,0.00
4443,1,1,0,0.00
4446,1,1,0,0.00
444739,1,1,0,0.00
44499,1,1,0,0.00
44516,1,1,0,0.00
44552,1,1,0,0.00
445583,1,1,0,0.00
4457,1,1,0,0.00
44582,1,1,0,0.00
44641,1,1,0,0.00
4470,1,1,0,0.00
44714,1,1,0,0.00
447239,1,1,0,0.00
4479,1,1,0,0.00
44811,1,1,0,0.00
4485,1,1,0,0.00
4486,1,1,0,0.00
4492,1,1,0,0.00
4494,1,1,0,0.00
450063,1,1,0,0.00
450229,1,1,0,0.00
4503,1,1,0,0.00
45052,1,1,0,0.00
4508,1,1,0,0.00
4513,1,1,0,0.00
4517,1,1,0,0.00
45205,1,1,0,0.00
45245,1,1,0,0.00
452575,1,1,0,0.00
4540,1,1,0,0.00
454103,1,1,0,0.00
4545,1,1,0,0.00
45473,1,1,0,0.00
4548,1,1,0,0.00
4549,1,1,0,0.00
45518,1,1,0,0.00
45541,1,1,0,0.00
45575,1,1,0,0.00
45577,1,1,0,0.00
45578,1,1,0,0.00
4561,1,1,0,0.00
4562,1,1,0,0.00
4563,1,1,0,0.00
456322,1,1,0,0.00
45642,1,1,0,0.00
45675,1,1,0,0.00
45686,1,1,0,0.00
456950,1,1,0,0.00
457162,1,1,0,0.00
45808,1,1,0,0.00
4584,1,1,0,0.00
45882,1,1,0,0.00
459075,1,1,0,0.00
45952,1,1,0,0.00
460026,1,1,0,0.00
4604,1,1,0,0.00
4608,1,1,0,0.00
46094,1,1,0,0.00
4613,1,1,0,0.00
4614,1,1,0,0.00
4621,1,1,0,0.00
46229,1,1,0,0.00
46234,1,1,0,0.00
4626,1,1,0,0.00
4630,1,1,0,0.00
46374,1,1,0,0.00
4640,1,1,0,0.00
464781,1,1,0,0.00
46507,1,1,0,0.00
465234,1,1,0,0.00
4654,1,1,0,0.00
4658,1,1,0,0.00
46606,1,1,0,0.00
4661,1,1,0,0.00
466515,1,1,0,0.00
46657,1,1,0,0.00
467167,1,1,0,0.00
467212,1,1,0,0.00
4676,1,1,0,0.00
46767,1,1,0,0.00
46782,1,1,0,0.00
4681,1,1,0,0.00
46811,1,1,0,0.00
4685,1,1,0,0.00
4693,1,1,0,0.00
469404,1,1,0,0.00
469505,1,1,0,0.00
4699,1,1,0,0.00
4706,1,1,0,0.00
47135,1,1,0,0.00
4716,1,1,0,0.00
47224,1,1,0,0.00
4726,1,1,0,0.00
47321,1,1,0,0.00
4734,1,1,0,0.00
4737,1,1,0,0.00
47370,1,1,0,0.00
47392,1,1,0,0.00
4740,1,1,0,0.00
4748,1,1,0,0.00
475029,1,1,0,0.00
4753,1,1,0,0.00
4757,1,1,0,0.00
4763,1,1,0,0.00
47634,1,1,0,0.00
47669,1,1,0,0.00
4770,1,1,0,0.00
477213,1,1,0,0.00
47732,1,1,0,0.00
477522,1,1,0,0.00
478005,1,1,0,0.00
4781,1,1,0,0.00
47844,1,1,0,0.00
4786,1,1,0,0.00
4793,1,1,0,0.00
47943,1,1,0,0.00
479862,1,1,0,0.00
48022,1,1,0,0.00
480336,1,1,0,0.00
481033,1,1,0,0.00
4815,1,1,0,0.00
4821,1,1,0,0.00
48294,1,1,0,0.00
4831,1,1,0,0.00
4833,1,1,0,0.00
48350,1,1,0,0.00
48372,1,1,0,0.00
484155,1,1,0,0.00
4843,1,1,0,0.00
4845,1,1,0,0.00
484686,1,1,0,0.00
484708,1,1,0,0.00
48553,1,1,0,0.00
48555,1,1,0,0.00
48592,1,1,0,0.00
48607,1,1,0,0.00
4868,1,1,0,0.00
4869,1,1,0,0.00
48731,1,1,0,0.00
4875,1,1,0,0.00
4876,1,1,0,0.00
48873,1,1,0,0.00
48891,1,1,0,0.00
48914,1,1,0,0.00
4895,1,1,0,0.00
4897316,1,1,0,0.00
4900,1,1,0,0.00
49016,1,1,0,0.00
490407,1,1,0,0.00
49055,1,1,0,0.00
49092,1,1,0,0.00
49116,1,1,0,0.00
4920,1,1,0,0.00
4921,1,1,0,0.00
4930,1,1,0,0.00
493158,1,1,0,0.00
494473,1,1,0,0.00
4946,1,1,0,0.00
49466,1,1,0,0.00
4949,1,1,0,0.00
4958,1,1,0,0.00
495838,1,1,0,0.00
4959,1,1,0,0.00
49643,1,1,0,0.00
49663,1,1,0,0.00
4968,1,1,0,0.00
4974,1,1,0,0.00
49773,1,1,0,0.00
49775,1,1,0,0.00
497992,1,1,0,0.00
4980,1,1,0,0.00
4982,1,1,0,0.00
49855,1,1,0,0.00
4989,1,1,0,0.00
49909,1,1,0,0.00
499491,1,1,0,0.00
500028,1,1,0,0.00
5007,1,1,0,0.00
50094,1,1,0,0.00
5011,1,1,0,0.00
50162,1,1,0,0.00
50181,1,1,0,0.00
502356,1,1,0,0.00
502408,1,1,0,0.00
50255,1,1,0,0.00
50268,1,1,0,0.00
5033,1,1,0,0.00
50361,1,1,0,0.00
50365,1,1,0,0.00
50405,1,1,0,0.00
50421,1,1,0,0.00
50429,1,1,0,0.00
5044,1,1,0,0.00
50505,1,1,0,0.00
5051,1,1,0,0.00
50533,1,1,0,0.00
505333,1,1,0,0.00
5058,1,1,0,0.00
5059,1,1,0,0.00
5064,1,1,0,0.00
5067,1,1,0,0.00
5068,1,1,0,0.00
50747,1,1,0,0.00
50828,1,1,0,0.00
5085,1,1,0,0.00
5088,1,1,0,0.00
509174,1,1,0,0.00
5093,1,1,0,0.00
5101,1,1,0,0.00
5103,1,1,0,0.00
5106,1,1,0,0.00
5107,1,1,0,0.00
5108,1,1,0,0.00
5109,1,1,0,0.00
510920,1,1,0,0.00
51095,1,1,0,0.00
51106,1,1,0,0.00
51143,1,1,0,0.00
51171,1,1,0,0.00
512377,1,1,0,0.00
5124344,1,1,0,0.00
512641,1,1,0,0.00
512663,1,1,0,0.00
51278,1,1,0,0.00
51305,1,1,0,0.00
51351,1,1,0,0.00
51353,1,1,0,0.00
5138,1,1,0,0.00
514146,1,1,0,0.00
514230,1,1,0,0.00
515109,1,1,0,0.00
515192,1,1,0,0.00
51585,1,1,0,0.00
5159,1,1,0,0.00
51604,1,1,0,0.00
516387,1,1,0,0.00
516486,1,1,0,0.00
51722,1,1,0,0.00
5175,1,1,0,0.00
517730,1,1,0,0.00
5181,1,1,0,0.00
51815,1,1,0,0.00
5186,1,1,0,0.00
518873,1,1,0,0.00
519109,1,1,0,0.00
51915,1,1,0,0.00
51922,1,1,0,0.00
52059,1,1,0,0.00
5206,1,1,0,0.00
520680,1,1,0,0.00
52093,1,1,0,0.00
5215,1,1,0,0.00
5219,1,1,0,0.00
5220,1,1,0,0.00
5222,1,1,0,0.00
52221,1,1,0,0.00
52227,1,1,0,0.00
5224,1,1,0,0.00
52290,1,1,0,0.00
5230,1,1,0,0.00
52319,1,1,0,0.00
5237,1,1,0,0.00
52383,1,1,0,0.00
5239,1,1,0,0.00
52400,1,1,0,0.00
52417,1,1,0,0.00
52448,1,1,0,0.00
52474,1,1,0,0.00
5251,1,1,0,0.00
52511,1,1,0,0.00
5252,1,1,0,0.00
52529,1,1,0,0.00
5253,1,1,0,0.00
5256,1,1,0,0.00
52562,1,1,0,0.00
5260,1,1,0,0.00
526585,1,1,0,0.00
52659,1,1,0,0.00
52748,1,1,0,0.00
5276,1,1,0,0.00
52768,1,1,0,0.00
5282,1,1,0,0.00
52823,1,1,0,0.00
5283,1,1,0,0.00
5294,1,1,0,0.00
5295,1,1,0,0.00
5298,1,1,0,0.00
5304705,1,1,0,0.00
530685,1,1,0,0.00
5308,1,1,0,0.00
53120,1,1,0,0.00
5315,1,1,0,0.00
53159,1,1,0,0.00
5316,1,1,0,0.00
532229,1,1,0,0.00
5324,1,1,0,0.00
53406,1,1,0,0.00
53433,1,1,0,0.00
5346,1,1,0,0.00
5348,1,1,0,0.00
5352,1,1,0,0.00
535372,1,1,0,0.00
5354,1,1,0,0.00
5356,1,1,0,0.00
535973,1,1,0,0.00
5361,1,1,0,0.00
5363,1,1,0,0.00
53642,1,1,0,0.00
53651,1,1,0,0.00
5366,1,1,0,0.00
536620,1,1,0,0.00
5370,1,1,0,0.00
53708,1,1,0,0.00
5377,1,1,0,0.00
537877,1,1,0,0.00
5380,1,1,0,0.00
5388,1,1,0,0.00
5390,1,1,0,0.00
5395,1,1,0,0.00
5400,1,1,0,0.00
54002,1,1,0,0.00
54067,1,1,0,0.00
54121,1,1,0,0.00
54204,1,1,0,0.00
54250,1,1,0,0.00
54290,1,1,0,0.00
5430,1,1,0,0.00
543119,1,1,0,0.00
54383,1,1,0,0.00
544033,1,1,0,0.00
54534,1,1,0,0.00
545953,1,1,0,0.00
546391,1,1,0,0.00
5468,1,1,0,0.00
54723,1,1,0,0.00
5475,1,1,0,0.00
5479,1,1,0,0.00
5481,1,1,0,0.00
5482,1,1,0,0.00
5484,1,1,0,0.00
54851,1,1,0,0.00
5486,1,1,0,0.00
54878,1,1,0,0.00
54934,1,1,0,0.00
5500,1,1,0,0.00
55139,1,1,0,0.00
5522,1,1,0,0.00
55228,1,1,0,0.00
553069,1,1,0,0.00
55377,1,1,0,0.00
5538,1,1,0,0.00
55432,1,1,0,0.00
55463,1,1,0,0.00
55472,1,1,0,0.00
554890,1,1,0,0.00
55539,1,1,0,0.00
55580,1,1,0,0.00
55690,1,1,0,0.00
55698,1,1,0,0.00
5575,1,1,0,0.00
55787,1,1,0,0.00
5579,1,1,0,0.00
5580,1,1,0,0.00
5582,1,1,0,0.00
55890,1,1,0,0.00
559576,1,1,0,0.00
56018,1,1,0,0.00
5609,1,1,0,0.00
5612,1,1,0,0.00
56126,1,1,0,0.00
5617,1,1,0,0.00
5622,1,1,0,0.00
5624,1,1,0,0.00
5625,1,1,0,0.00
56314,1,1,0,0.00
5634,1,1,0,0.00
5642,1,1,0,0.00
5652,1,1,0,0.00
5653,1,1,0,0.00
5658,1,1,0,0.00
5664,1,1,0,0.00
5666,1,1,0,0.00
5668,1,1,0,0.00
5669,1,1,0,0.00
567098,1,1,0,0.00
56723,1,1,0,0.00
567363,1,1,0,0.00
56742,1,1,0,0.00
56750,1,1,0,0.00
5684,1,1,0,0.00
5687,1,1,0,0.00
56884,1,1,0,0.00
56889,1,1,0,0.00
5689,1,1,0,0.00
56909,1,1,0,0.00
5694,1,1,0,0.00
56949,1,1,0,0.00
569500,1,1,0,0.00
5698,1,1,0,0.00
5699,1,1,0,0.00
56998,1,1,0,0.00
57017,1,1,0,0.00
5703,1,1,0,0.00
57080,1,1,0,0.00
57092,1,1,0,0.00
571325,1,1,0,0.00
5718,1,1,0,0.00
57232,1,1,0,0.00
57310,1,1,0,0.00
573221,1,1,0,0.00
5735,1,1,0,0.00
57396,1,1,0,0.00
5744,1,1,0,0.00
5752,1,1,0,0.00
57525,1,1,0,0.00
5755,1,1,0,0.00
57584,1,1,0,0.00
57590,1,1,0,0.00
575985,1,1,0,0.00
5761,1,1,0,0.00
57630,1,1,0,0.00
5765,1,1,0,0.00
57730,1,1,0,0.00
5777,1,1,0,0.00
5786,1,1,0,0.00
5797,1,1,0,0.00
5798,1,1,0,0.00
5805,1,1,0,0.00
5807,1,1,0,0.00
58174,1,1,0,0.00
58177,1,1,0,0.00
58209,1,1,0,0.00
582174,1,1,0,0.00
5825,1,1,0,0.00
5830,1,1,0,0.00
58367,1,1,0,0.00
583934,1,1,0,0.00
5840,1,1,0,0.00
58415,1,1,0,0.00
5842,1,1,0,0.00
5848,1,1,0,0.00
584891,1,1,0,0.00
5849,1,1,0,0.00
58551,1,1,0,0.00
5861,1,1,0,0.00
5866,1,1,0,0.00
5867,1,1,0,0.00
58716,1,1,0,0.00
58739,1,1,0,0.00
5876,1,1,0,0.00
5880,1,1,0,0.00
58988,1,1,0,0.00
59094,1,1,0,0.00
59149,1,1,0,0.00
5917,1,1,0,0.00
59226,1,1,0,0.00
59280,1,1,0,0.00
59304,1,1,0,0.00
5951,1,1,0,0.00
5952,1,1,0,0.00
5957,1,1,0,0.00
5959,1,1,0,0.00
5961,1,1,0,0.00
5973,1,1,0,0.00
59784,1,1,0,0.00
59785,1,1,0,0.00
59825,1,1,0,0.00
59887,1,1,0,0.00
5989,1,1,0,0.00
59894,1,1,0,0.00
60011,1,1,0,0.00
60032,1,1,0,0.00
6014,1,1,0,0.00
60173,1,1,0,0.00
602889,1,1,0,0.00
6029,1,1,0,0.00
60298,1,1,0,0.00
60333,1,1,0,0.00
6045,1,1,0,0.00
6046,1,1,0,0.00
6054984,1,1,0,0.00
60556,1,1,0,0.00
606076,1,1,0,0.00
60631,1,1,0,0.00
6077,1,1,0,0.00
6078,1,1,0,0.00
607984,1,1,0,0.00
608504,1,1,0,0.00
60895,1,1,0,0.00
6095,1,1,0,0.00
60959,1,1,0,0.00
6098,1,1,0,0.00
609956,1,1,0,0.00
6107,1,1,0,0.00
6109,1,1,0,0.00
6111,1,1,0,0.00
6118,1,1,0,0.00
611928,1,1,0,0.00
61396,1,1,0,0.00
61569,1,1,0,0.00
6159,1,1,0,0.00
61639,1,1,0,0.00
616995,1,1,0,0.00
61707,1,1,0,0.00
6179091,1,1,0,0.00
6181,1,1,0,0.00
6193,1,1,0,0.00
6194,1,1,0,0.00
62062,1,1,0,0.00
62105,1,1,0,0.00
6213,1,1,0,0.00
62208,1,1,0,0.00
6221,1,1,0,0.00
6225,1,1,0,0.00
62299,1,1,0,0.00
62304,1,1,0,0.00
623928,1,1,0,0.00
62446,1,1,0,0.00
62527,1,1,0,0.00
62567,1,1,0,0.00
6262,1,1,0,0.00
62642,1,1,0,0.00
626666,1,1,0,0.00
6269,1,1,0,0.00
62780,1,1,0,0.00
62809,1,1,0,0.00
6282,1,1,0,0.00
628705,1,1,0,0.00
6291,1,1,0,0.00
62939,1,1,0,0.00
62942,1,1,0,0.00
6303,1,1,0,0.00
63033,1,1,0,0.00
6305,1,1,0,0.00
6310,1,1,0,0.00
6312,1,1,0,0.00
6313,1,1,0,0.00
63239,1,1,0,0.00
6330,1,1,0,0.00
633028,1,1,0,0.00
63356,1,1,0,0.00
6343,1,1,0,0.00
6363,1,1,0,0.00
63680,1,1,0,0.00
6370,1,1,0,0.00
637629,1,1,0,0.00
63772,1,1,0,0.00
63833,1,1,0,0.00
63867,1,1,0,0.00
63871,1,1,0,0.00
6388,1,1,0,0.00
63940,1,1,0,0.00
6401,1,1,0,0.00
64011,1,1,0,0.00
6404,1,1,0,0.00
6426,1,1,0,0.00
64299,1,1,0,0.00
64311,1,1,0,0.00
64317,1,1,0,0.00
64557,1,1,0,0.00
64611,1,1,0,0.00
64621,1,1,0,0.00
64634,1,1,0,0.00
6472,1,1,0,0.00
6476,1,1,0,0.00
64770,1,1,0,0.00
6479,1,1,0,0.00
64869,1,1,0,0.00
64883,1,1,0,0.00
6490,1,1,0,0.00
64933,1,1,0,0.00
65012,1,1,0,0.00
65031,1,1,0,0.00
6507,1,1,0,0.00
65109,1,1,0,0.00
6511,1,1,0,0.00
65149,1,1,0,0.00
6516,1,1,0,0.00
65193,1,1,0,0.00
65215,1,1,0,0.00
652257,1,1,0,0.00
654498,1,1,0,0.00
65457,1,1,0,0.00
6553,1,1,0,0.00
6565,1,1,0,0.00
6568,1,1,0,0.00
65685,1,1,0,0.00
65717,1,1,0,0.00
65768,1,1,0,0.00
658268,1,1,0,0.00
65908,1,1,0,0.00
6595,1,1,0,0.00
6596,1,1,0,0.00
65969,1,1,0,0.00
66012,1,1,0,0.00
66029,1,1,0,0.00
6604,1,1,0,0.00
6617,1,1,0,0.00
6625,1,1,0,0.00
6627891,1,1,0,0.00
66337,1,1,0,0.00
66387,1,1,0,0.00
66390,1,1,0,0.00
664033,1,1,0,0.00
6643,1,1,0,0.00
66459,1,1,0,0.00
66491,1,1,0,0.00
665130,1,1,0,0.00
6652,1,1,0,0.00
66689,1,1,0,0.00
6673,1,1,0,0.00
6684,1,1,0,0.00
66892,1,1,0,0.00
6703,1,1,0,0.00
6707,1,1,0,0.00
67109,1,1,0,0.00
6713,1,1,0,0.00
6723,1,1,0,0.00
67238,1,1,0,0.00
6728,1,1,0,0.00
67298,1,1,0,0.00
6737,1,1,0,0.00
6746,1,1,0,0.00
67486,1,1,0,0.00
67592,1,1,0,0.00
676660,1,1,0,0.00
6768,1,1,0,0.00
677030,1,1,0,0.00
67725,1,1,0,0.00
6776,1,1,0,0.00
6780,1,1,0,0.00
67863,1,1,0,0.00
679831,1,1,0,0.00
6801,1,1,0,0.00
68022,1,1,0,0.00
680332,1,1,0,0.00
6804,1,1,0,0.00
68082,1,1,0,0.00
68202,1,1,0,0.00
68217,1,1,0,0.00
6823,1,1,0,0.00
68283,1,1,0,0.00
68310,1,1,0,0.00
6836,1,1,0,0.00
6843,1,1,0,0.00
6846,1,1,0,0.00
68490,1,1,0,0.00
68496,1,1,0,0.00
685083,1,1,0,0.00
6852,1,1,0,0.00
68669,1,1,0,0.00
686834,1,1,0,0.00
6871,1,1,0,0.00
6873,1,1,0,0.00
68752,1,1,0,0.00
68804,1,1,0,0.00
68807,1,1,0,0.00
6892,1,1,0,0.00
6894,1,1,0,0.00
6895,1,1,0,0.00
6899,1,1,0,0.00
69055,1,1,0,0.00
6910,1,1,0,0.00
69183,1,1,0,0.00
6921,1,1,0,0.00
69278,1,1,0,0.00
6932,1,1,0,0.00
6945,1,1,0,0.00
6949,1,1,0,0.00
69496,1,1,0,0.00
696443,1,1,0,0.00
696933,1,1,0,0.00
6975,1,1,0,0.00
6986,1,1,0,0.00
69866,1,1,0,0.00
69903,1,1,0,0.00
6991,1,1,0,0.00
6992,1,1,0,0.00
69968,1,1,0,0.00
6997,1,1,0,0.00
69981,1,1,0,0.00
69983,1,1,0,0.00
6999,1,1,0,0.00
70012,1,1,0,0.00
70069,1,1,0,0.00
70078,1,1,0,0.00
70108,1,1,0,0.00
70125,1,1,0,0.00
7018,1,1,0,0.00
702341,1,1,0,0.00
7024,1,1,0,0.00
70284,1,1,0,0.00
7030,1,1,0,0.00
703067,1,1,0,0.00
7031,1,1,0,0.00
7032,1,1,0,0.00
70356,1,1,0,0.00
704616,1,1,0,0.00
7052,1,1,0,0.00
7053,1,1,0,0.00
7063,1,1,0,0.00
70649,1,1,0,0.00
70654,1,1,0,0.00
7068,1,1,0,0.00
7079,1,1,0,0.00
7083,1,1,0,0.00
7086,1,1,0,0.00
70860,1,1,0,0.00
70877,1,1,0,0.00
709020,1,1,0,0.00
7093,1,1,0,0.00
70989,1,1,0,0.00
7115,1,1,0,0.00
71155,1,1,0,0.00
7120,1,1,0,0.00
7121,1,1,0,0.00
71214,1,1,0,0.00
7124,1,1,0,0.00
71289,1,1,0,0.00
71315,1,1,0,0.00
71342,1,1,0,0.00
713799,1,1,0,0.00
71387,1,1,0,0.00
7141,1,1,0,0.00
7144,1,1,0,0.00
7146,1,1,0,0.00
7151,1,1,0,0.00
7154,1,1,0,0.00
71556,1,1,0,0.00
71570,1,1,0,0.00
715776,1,1,0,0.00
7171,1,1,0,0.00
71720,1,1,0,0.00
717363,1,1,0,0.00
71766,1,1,0,0.00
71777,1,1,0,0.00
71843,1,1,0,0.00
71866,1,1,0,0.00
71891,1,1,0,0.00
7209,1,1,0,0.00
72159,1,1,0,0.00
72161,1,1,0,0.00
7226,1,1,0,0.00
7227,1,1,0,0.00
7237,1,1,0,0.00
7247,1,1,0,0.00
7248,1,1,0,0.00
72527,1,1,0,0.00
7257,1,1,0,0.00
7261,1,1,0,0.00
7264,1,1,0,0.00
7269,1,1,0,0.00
72809,1,1,0,0.00
7285,1,1,0,0.00
7287,1,1,0,0.00
7292,1,1,0,0.00
7297,1,1,0,0.00
7300,1,1,0,0.00
7302,1,1,0,0.00
7307,1,1,0,0.00
7309,1,1,0,0.00
7314,1,1,0,0.00
7315,1,1,0,0.00
732126,1,1,0,0.00
7329,1,1,0,0.00
73312,1,1,0,0.00
73329,1,1,0,0.00
73337,1,1,0,0.00
7342,1,1,0,0.00
73447,1,1,0,0.00
73453,1,1,0,0.00
73487,1,1,0,0.00
73544,1,1,0,0.00
73545,1,1,0,0.00
73548,1,1,0,0.00
73632,1,1,0,0.00
73772,1,1,0,0.00
7378,1,1,0,0.00
7379,1,1,0,0.00
7388,1,1,0,0.00
7400,1,1,0,0.00
74051,1,1,0,0.00
74146,1,1,0,0.00
74169,1,1,0,0.00
74288,1,1,0,0.00
74390,1,1,0,0.00
7442,1,1,0,0.00
74599,1,1,0,0.00
74617,1,1,0,0.00
74620,1,1,0,0.00
7463,1,1,0,0.00
7466,1,1,0,0.00
74753,1,1,0,0.00
74768,1,1,0,0.00
7482,1,1,0,0.00
74833,1,1,0,0.00
748564,1,1,0,0.00
74886,1,1,0,0.00
7491,1,1,0,0.00
74910,1,1,0,0.00
74919,1,1,0,0.00
749244,1,1,0,0.00
74932,1,1,0,0.00
749376,1,1,0,0.00
7502,1,1,0,0.00
75039,1,1,0,0.00
7504,1,1,0,0.00
7515,1,1,0,0.00
75163,1,1,0,0.00
75236,1,1,0,0.00
75281,1,1,0,0.00
75285,1,1,0,0.00
75297,1,1,0,0.00
75316,1,1,0,0.00
7533,1,1,0,0.00
75382,1,1,0,0.00
7542,1,1,0,0.00
75530,1,1,0,0.00
75538,1,1,0,0.00
75575,1,1,0,0.00
7569,1,1,0,0.00
75733,1,1,0,0.00
757504,1,1,0,0.00
75760,1,1,0,0.00
75799,1,1,0,0.00
75820,1,1,0,0.00
7595,1,1,0,0.00
75983,1,1,0,0.00
76059,1,1,0,0.00
7606,1,1,0,0.00
7607,1,1,0,0.00
76075,1,1,0,0.00
76078,1,1,0,0.00
76101,1,1,0,0.00
76210,1,1,0,0.00
7631,1,1,0,0.00
76365,1,1,0,0.00
763819,1,1,0,0.00
7639,1,1,0,0.00
7640,1,1,0,0.00
76618,1,1,0,0.00
76659,1,1,0,0.00
7669,1,1,0,0.00
76691,1,1,0,0.00
7675,1,1,0,0.00
76830,1,1,0,0.00
77065,1,1,0,0.00
7712,1,1,0,0.00
77165,1,1,0,0.00
7722,1,1,0,0.00
7740,1,1,0,0.00
7748,1,1,0,0.00
77531,1,1,0,0.00
7757,1,1,0,0.00
7768,1,1,0,0.00
77759,1,1,0,0.00
7785,1,1,0,0.00
77880,1,1,0,0.00
77902,1,1,0,0.00
77905,1,1,0,0.00
78059,1,1,0,0.00
78084,1,1,0,0.00
7810,1,1,0,0.00
7813,1,1,0,0.00
7814,1,1,0,0.00
78200,1,1,0,0.00
78205,1,1,0,0.00
78215,1,1,0,0.00
7823,1,1,0,0.00
78307,1,1,0,0.00
78335,1,1,0,0.00
78382,1,1,0,0.00
784656,1,1,0,0.00
7848,1,1,0,0.00
78488,1,1,0,0.00
785528,1,1,0,0.00
78554,1,1,0,0.00
78571,1,1,0,0.00
78593,1,1,0,0.00
78621,1,1,0,0.00
78716,1,1,0,0.00
78746,1,1,0,0.00
7876,1,1,0,0.00
78817,1,1,0,0.00
78916,1,1,0,0.00
79011,1,1,0,0.00
79100,1,1,0,0.00
7913,1,1,0,0.00
7915,1,1,0,0.00
79193,1,1,0,0.00
791956,1,1,0,0.00
79218,1,1,0,0.00
79330,1,1,0,0.00
79336,1,1,0,0.00
7942,1,1,0,0.00
7947,1,1,0,0.00
7956,1,1,0,0.00
79569,1,1,0,0.00
7958,1,1,0,0.00
7961,1,1,0,0.00
7962,1,1,0,0.00
796758,1,1,0,0.00
79721,1,1,0,0.00
7982,1,1,0,0.00
798423,1,1,0,0.00
79873,1,1,0,0.00
7989,1,1,0,0.00
79921,1,1,0,0.00
799544,1,1,0,0.00
80005,1,1,0,0.00
80093,1,1,0,0.00
80102,1,1,0,0.00
8012,1,1,0,0.00
80217,1,1,0,0.00
8023,1,1,0,0.00
8040,1,1,0,0.00
80415,1,1,0,0.00
80418,1,1,0,0.00
8044,1,1,0,0.00
804595,1,1,0,0.00
8047,1,1,0,0.00
80511,1,1,0,0.00
805331,1,1,0,0.00
80572,1,1,0,0.00
80577,1,1,0,0.00
80621,1,1,0,0.00
80673,1,1,0,0.00
8073,1,1,0,0.00
8074,1,1,0,0.00
8079,1,1,0,0.00
80791,1,1,0,0.00
8085,1,1,0,0.00
8087,1,1,0,0.00
80904,1,1,0,0.00
80925,1,1,0,0.00
80937,1,1,0,0.00
8096,1,1,0,0.00
8098,1,1,0,0.00
8100,1,1,0,0.00
8112,1,1,0,0.00
81199,1,1,0,0.00
812334,1,1,0,0.00
8126,1,1,0,0.00
8133,1,1,0,0.00
8141,1,1,0,0.00
8149,1,1,0,0.00
8151,1,1,0,0.00
81546,1,1,0,0.00
81554,1,1,0,0.00
81570,1,1,0,0.00
81578,1,1,0,0.00
816009,1,1,0,0.00
816149,1,1,0,0.00
81737817,1,1,0,0.00
8178,1,1,0,0.00
8179,1,1,0,0.00
818459,1,1,0,0.00
81899,1,1,0,0.00
819284,1,1,0,0.00
82058,1,1,0,0.00
82157,1,1,0,0.00
8219,1,1,0,0.00
822026,1,1,0,0.00
82243,1,1,0,0.00
823064,1,1,0,0.00
82335,1,1,0,0.00
8238,1,1,0,0.00
82380,1,1,0,0.00
825263,1,1,0,0.00
8256,1,1,0,0.00
82583,1,1,0,0.00
8262,1,1,0,0.00
82622,1,1,0,0.00
82665,1,1,0,0.00
82827,1,1,0,0.00
82834,1,1,0,0.00
82924,1,1,0,0.00
8297,1,1,0,0.00
82990,1,1,0,0.00
8311,1,1,0,0.00
831814,1,1,0,0.00
83252,1,1,0,0.00
8331,1,1,0,0.00
83344,1,1,0,0.00
8340,1,1,0,0.00
835259,1,1,0,0.00
8355,1,1,0,0.00
8358,1,1,0,0.00
8363,1,1,0,0.00
8372,1,1,0,0.00
8375,1,1,0,0.00
